id,legacy_id,name,type,sub_type,neighborhood,city,state,country,lat,lon,image,description,source,curation_status,notes
LC-0382,CH-0382,Painel da Batalha dos Guararapes,Local,Monumento,São José,Recife,Pernambuco,Brasil,,,,"Painel da Batalha dos Guararapes é um monumento localizado em São José, no Recife/Pernambuco. Relaciona-se a Batalha dos Guararapes e Igreja da Conceição dos Militares, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Painel da Batalha dos Guararapes funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0252,CH-0252,Palácio da Justiça,Local,Instituição,Santo Antônio,Recife,Pernambuco,Brasil,,,,"Palácio da Justiça é uma instituição localizada em Santo Antônio, no Recife/Pernambuco. Sua presença na base indica a importância das instituições públicas, assistenciais, administrativas ou de saúde na organização da vida urbana de Pernambuco. O registro aparece associado a Praça da República, Estácio Coimbra, Sergio Loreto e Gervásio Pires, permitindo observar como serviços, órgãos e edifícios institucionais estruturam bairros, fluxos e memórias coletivas. funciona como ponto de ligação entre gestão pública, cotidiano urbano e história social.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0253,CH-0253,Palácio do Campo das Princesas,Local,Instituição,Santo Antônio,Recife,Pernambuco,Brasil,,,,"O Palácio do Campo das Princesas é a sede do Governo de Pernambuco, localizado na Praça da República, no bairro de Santo Antônio. O edifício é um dos principais símbolos do poder político estadual e reúne memórias de governos, decisões administrativas, cerimônias públicas e episódios da história republicana. Seu nome e sua localização o vinculam ao conjunto monumental do centro do Recife. conecta-se a governadores, políticos e instituições, funcionando como registro central da história administrativa e política pernambucana.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0254,CH-0254,Palácio dos Manguinhos,Local,Igreja,Graças,Recife,Pernambuco,Brasil,,,,"Palacio dos Manguinhos é um templo religioso localizado em Graças, no Recife/Pernambuco. O registro representa a presença da religiosidade, da arquitetura sacra e das práticas devocionais na formação histórica de Pernambuco. aparece associado a Avenida Rui Barbosa, evidenciando como igrejas, conventos e espaços de fé funcionam como pontos de encontro, patrimônio e referência urbana. conecta espiritualidade, arte, sociabilidade e história local.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0492,CH-0492,Parada da Diversidade do Recife,Fato Histórico,Manifestação Cultural,Boa Vista,Pernambuco,Pernambuco,Brasil,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gw1S611SvMgwXQmQOKlBZA5myADYaecgAdDEu7WoHqTJrwQQ1EPb-vmQwMXjNNazgMMjJ9MIkfZPL39ow_Ik7l2k1Fy8nD8nJ1BkB5_SBvD-R6WeikNB2j2RQV9H-CzviAk1WaaM7FeZIbnbuiiWZSVUNUgw2h0BwQiRiu1HF5C8RfKftr0M7aicygjdDFDZqe6ql1TuMHUoA?fife=s16383,"1970 era o ano do Tri, de Medici. da expansão do mar territorial brasileiro e dos seis anos de arcebispado de Dom Helder Câmara. Mas um onda recente varria o mundo e para determinado setor da sociedade isso importava muito. Chegavam notícias da repercussão da Rebelião de Stonewall, em Nova York, Estados Unidos, um ano antes. A rebelião foi uma resposta a mais uma invasão da polícia a bares de Greenwich Village, Manhattan, que resultavam em prisão e processo de homossexuais em um sistema anti-homossexual, estabelecida ainda em 1950. O Bar em questão era um dos poucos que aceitavam o publico LGBTQI+, o Stonewall Inn. Em 28 de Junho de 1969 porém, tudo mudou a invasão enfrentou enorme resistência da clientela, normalmente marginalizada e dos moradores do bairro. A Rebelião durou semanas e logo foram organizados para que novos espaços fossem abertos. Nos seis meses seguintes, foram criadas duas organizações gays e 3 jornais para promover seus direitos foram fundados. Exatamente um ano depois, em 28/6/1970 foram organizadas as primeiras Marchas do Orgulho Gay, em NY, LA, SF e Chicago, para comemorar o aniversário dos motins, marco para Libertação Gay. As paradas se espalharam pelo mundo e organizações similares foram criadas pelo globo. Com esses ventos de mudança chegando ao Brasil, a Boa Vista, no centro do Recife, era um oásis dentro de uma região com fama e comportamento tradicional. Casais circulavam livremente na Rua do Progresso e Manoel Borba, com vários empreendimentos especializados para o atendimento do publico Apesar da Delegacia de Costumes e da publicação em 1971 de uma nota oficial que LGBTQI+ não deveriam sair de casa e aparecer em blocos de Carnaval, inclusive nas Virgens do Bairro Novo, é justamente nas agremiações carnavalescas que pessoas LGBTQI+ encontravam mais espaço. Em Maracatus, formados por negros também a margem da sociedade, sempre foi comum ver homens vestidos de baianas e desfilando na avenida, em um típico movimento de quem está a margem se acolhe. A parti de 83, com os primeiros casos de Aids aparecendo no Brasil e a falta de informação e a rotulação crescente fez com o que o receio aumentasse e a exposição e liberdade diminuíssem. Décadas se passaram, e a retração da comunidade explodiu em 28/6/2001 com a 1 Parada da Diversidade do Recife, realizada na Avenida Conde da Boa Vista aumentando em seus atores a consciência de seus direitos, trazendo novamente para a Boa Vista o seu papel de ativismo.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0256,CH-0256,Parceria nos Morros,Fato Histórico,Iniciativa Governamental,,Pernambuco,Pernambuco,Brasil,,,,"Parceria nos Morros é um iniciativa governamental relacionado à história de Pernambuco. Relaciona-se a Desabamentos em Morros do Recife, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Parceria nos Morros funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0355,CH-0355,Parque 13 de Maio,Local,Parque,Boa Vista,Recife,Pernambuco,Brasil,,,,"O Parque 13 de Maio é um dos principais parques urbanos do Recife, localizado na Boa Vista, em área próxima à Faculdade de Direito, à Rua da Aurora e a equipamentos culturais. Seu nome remete à data da Abolição da Escravidão no Brasil, estabelecendo uma camada simbólica de memória cívica. Como espaço público, reúne lazer, circulação, arborização e sociabilidade no centro expandido da cidade. conecta-se a avenidas, instituições, escolas e personagens, articulando urbanismo, memória política e vida cotidiana.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0255,CH-0255,Parque da Jaqueira,Local,Parque,Jaqueira,Recife,Pernambuco,Brasil,,,,"Paque da Jaqueira é uma praça localizada em Jaqueira, no Recife/Pernambuco. Relaciona-se a Avenida Rui Barbosa e Rio Capibaribe, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Paque da Jaqueira funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0359,CH-0359,Parque das Esculturas,Local,Parque,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Parque das Esculturas é um museu localizado em Recife Antigo, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Francisco Brennand e Marco Zero, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0373,CH-0373,Parque de Dois Irmãos,Local,Parque,Dois Irmãos,Recife,Pernambuco,Brasil,,,,"Parque de Dois Irmãos é um parque localizado em Dois Irmãos, no Recife/Pernambuco. Relaciona-se a UFRPE e Jardim Botânico, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Parque de Dois Irmãos funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0587,CH-0587,Pátio de Santa Cruz,Local,Praça,,Pernambuco,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0258,CH-0258,Pátio de São Pedro,Local,Praça,São José,Recife,Pernambuco,Brasil,,,,"Patio de São Pedro é uma praça localizada em São José, no Recife/Pernambuco. Relaciona-se a Avenida Dantas Barreto, Sebastião de Castro Caldas e Igreja de São Pedro dos Clerigos, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Patio de São Pedro funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0259,CH-0259,Pátio do Livramento,Local,Praça,São José,Recife,Pernambuco,Brasil,,,,"Patio do Livramento é uma praça localizada em São José, no Recife/Pernambuco. Relaciona-se a Igreja do Livramento, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Patio do Livramento funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0265,CH-0265,Pernambuco Tramways,Fato Histórico,Instituição,,Pernambuco,Pernambuco,Brasil,,,,"Pernambuco Tramways é um sitio histórico relacionado à história de Pernambuco. Relaciona-se a Transporte Publico no Recife e Ponte D'Uchôa, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Pernambuco Tramways funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0266,CH-0266,Polo Médico,Local,Hospital,Ilha do Leite,Recife,Pernambuco,Brasil,,,,"Polo Médico é um hospital localizado em Ilha do Leite, no Recife/Pernambuco. Sua presença na base indica a importância das instituições públicas, assistenciais, administrativas ou de saúde na organização da vida urbana de Pernambuco. O registro aparece associado a Avenida Agamenon Magalhães e Hospital Portugues, permitindo observar como serviços, órgãos e edifícios institucionais estruturam bairros, fluxos e memórias coletivas. funciona como ponto de ligação entre gestão pública, cotidiano urbano e história social.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
